street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,reference,lab
SV 1-37 Forrest Street,BL 3139 SG-1,Ethanol,34.6,0.53100000000000003,65.2,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Ethyl acetate,0.46,0.27800000000000002,1.66,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Ethylbenzene,0.46,0.23,2,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Heptane,3.21,0.24399999999999999,13.1,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Hexachlorobutadiene,ND,9.4E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Hexane,4.3099999999999996,0.28399999999999997,15.2,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Isopropylalcohol,24,0.40699999999999997,59,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Isopropylbenzene,ND,0.20399999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,"m,p-Xylene",1.24,0.23,5.38,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Methyl Ethyl Ketone,38.700000000000003,0.33900000000000002,114,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Methylene Chloride,ND,0.28799999999999998,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,n-Butylbenzene,0.35,0.182,1.92,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,o-Xylene,0.53,0.23,2.2999999999999998,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Propylene,26.4,0.58099999999999996,45.4,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,sec-Butylbenzene,ND,0.182,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Styrene,ND,0.23499999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Tetrachloroethene,0.34,3.6999999999999998E-2,2.2999999999999998,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Tetrahydrofuran,ND,0.33900000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Toluene,5.34,0.26600000000000001,20.100000000000001,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,"trans-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Trichloroethene,ND,4.7E-2,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Trichlorofluoromethane,0.76,0.17799999999999999,4.2699999999999996,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Trichlorotrifluoroethane,0.25,0.13,1.91,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3139 SG-1,% Bromofluorobenzene,106,%,106,%,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,1,1-Trichloroethane",0.47,0.183,2.56,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,1,2-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,1-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,1-Dichloroethene",ND,0.252,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,2,4-Trimethylbenzene",1.88,0.20399999999999999,9.24,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,2-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,2-dichloropropane",ND,0.216,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,3,5-Trimethylbenzene",0.63,0.20399999999999999,3.1,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,3-Dichlorobenzene",0.19,0.16600000000000001,1.1399999999999999,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,4-Ethyltoluene,0.39,0.20399999999999999,1.92,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,4-Isopropyltoluene,0.21,0.182,1.1499999999999999,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Acetone,320,0.42099999999999999,760,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Acrylonitrile,ND,0.46100000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Benzene,0.83,0.313,2.65,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Benzyl chloride,ND,0.193,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Bromodichloromethane,ND,0.14899999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Bromoform,ND,9.7000000000000003E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Bromomethane,ND,0.25800000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Carbon Disulfide,2.84,0.32100000000000001,8.84,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Carbon Tetrachloride,ND,0.04,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Chlorobenzene,ND,0.217,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Chloroethane,ND,0.379,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Chloroform,2.39,0.20499999999999999,11.7,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Chloromethane,ND,0.48399999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"cis-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Cyclohexane,1.39,0.29099999999999998,4.78,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Dibromochloromethane,ND,0.11700000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Dichlorodifluoromethane,0.53,0.20200000000000001,2.62,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Ethanol,27,0.53100000000000003,50.8,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Ethyl acetate,ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Ethylbenzene,1.17,0.23,5.08,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Heptane,3.8,0.24399999999999999,15.6,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Hexachlorobutadiene,ND,9.4E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Hexane,2.73,0.28399999999999997,9.6199999999999992,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Isopropylalcohol,15,0.40699999999999997,36.799999999999997,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Isopropylbenzene,ND,0.20399999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"m,p-Xylene",3.44,0.23,14.9,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Methyl Ethyl Ketone,42.4,0.33900000000000002,125,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Methylene Chloride,ND,0.28799999999999998,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,n-Butylbenzene,0.28000000000000003,0.182,1.54,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,o-Xylene,1.18,0.23,5.12,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Propylene,10.9,0.58099999999999996,18.7,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,sec-Butylbenzene,ND,0.182,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Styrene,ND,0.23499999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Tetrachloroethene,0.45,3.6999999999999998E-2,3.05,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Tetrahydrofuran,ND,0.33900000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Toluene,8.15,0.26600000000000001,30.7,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,"trans-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Trichloroethene,ND,4.7E-2,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Trichlorofluoromethane,0.25,0.17799999999999999,1.4,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Trichlorotrifluoroethane,ND,0.13,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-2,% Bromofluorobenzene,104,%,104,%,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,1,1-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,1,2-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,1-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,1-Dichloroethene",ND,0.252,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,2,4-Trimethylbenzene",5.08,0.20399999999999999,25,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,2-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,2-dichloropropane",ND,0.216,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,3,5-Trimethylbenzene",1.47,0.20399999999999999,7.22,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,3-Dichlorobenzene",2.13,0.16600000000000001,12.8,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,2-Hexanone(MBK),2.48,0.24399999999999999,10.199999999999999,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,4-Ethyltoluene,1.1200000000000001,0.20399999999999999,5.5,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,4-Isopropyltoluene,0.35,0.182,1.92,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,4-Methyl-2-pentanone(MIBK),0.35,0.24399999999999999,1.43,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Acetone,435,0.42099999999999999,1030,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Acrylonitrile,ND,0.46100000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Benzene,0.92,0.313,2.94,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Benzyl chloride,ND,0.193,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Bromodichloromethane,ND,0.14899999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Bromoform,ND,9.7000000000000003E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Bromomethane,ND,0.25800000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Carbon Disulfide,1.1599999999999999,0.32100000000000001,3.61,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Carbon Tetrachloride,0.08,0.04,0.503,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Chlorobenzene,ND,0.217,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Chloroethane,ND,0.379,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Chloroform,1.46,0.20499999999999999,7.12,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Chloromethane,0.74,0.48399999999999999,1.53,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"cis-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Cyclohexane,2.7,0.29099999999999998,9.2899999999999991,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Dibromochloromethane,ND,0.11700000000000001,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Dichlorodifluoromethane,0.49,0.20200000000000001,2.42,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Ethanol,40.6,0.53100000000000003,76.400000000000006,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Ethyl acetate,ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Ethylbenzene,1.56,0.23,6.77,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Heptane,3,0.24399999999999999,12.3,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Hexachlorobutadiene,ND,9.4E-2,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Hexane,4.43,0.28399999999999997,15.6,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Isopropylalcohol,41.5,0.40699999999999997,102,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Isopropylbenzene,0.32,0.20399999999999999,1.57,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"m,p-Xylene",5.5,0.23,23.9,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Methyl Ethyl Ketone,67,0.33900000000000002,197,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Methylene Chloride,0.3,0.28799999999999998,1.04,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,n-Butylbenzene,0.59,0.182,3.24,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,o-Xylene,2.19,0.23,9.5,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Propylene,53.8,0.58099999999999996,92.5,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,sec-Butylbenzene,ND,0.182,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Styrene,ND,0.23499999999999999,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Tetrachloroethene,0.25,3.6999999999999998E-2,1.69,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Tetrahydrofuran,ND,0.33900000000000002,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Toluene,6.51,0.26600000000000001,24.5,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,"trans-1,3-Dichloropropene",ND,0.22,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Trichloroethene,0.06,4.7E-2,0.32200000000000001,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Trichlorofluoromethane,0.24,0.17799999999999999,1.35,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Trichlorotrifluoroethane,ND,0.13,ND,1,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-7,% Bromofluorobenzene,106,%,106,%,NA,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,1,1-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,1,2-Trichloroethane",ND,0.183,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,1-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,1-Dichloroethene",ND,0.252,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,2,4-Trimethylbenzene",3.44,0.20399999999999999,16.899999999999999,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,2-Dichloroethane",ND,0.247,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,2-dichloropropane",ND,0.216,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,3,5-Trimethylbenzene",1.1499999999999999,0.20399999999999999,5.65,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,3-Dichlorobenzene",0.79,0.16600000000000001,4.75,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,4-Ethyltoluene,0.67,0.20399999999999999,3.29,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,4-Isopropyltoluene,0.45,0.182,2.4700000000000002,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,4-Methyl-2-pentanone(MIBK),0.42,0.24399999999999999,1.72,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,Acetone,116,0.42099999999999999,275,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,Acrylonitrile,ND,0.46100000000000002,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,Benzene,0.47,0.313,1.5,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,Benzyl chloride,ND,0.193,ND,1,2014-04-28T04:00:00Z,KCA,TO15,phoenix
SV 1-37 Forrest Street,BL 3141 SG-1,Bromodichloromethane,ND,0.14899999999999999,ND,1,NA,KCA,TO15,phoenix
